"_messagetimems","_messagetime","api","duration","ip","z","zz","zzz","zzzz","_raw","cluster","_collector","container","deployment","host","_view","log","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681225019111","11/04/2023 20:26:59.111 +0530","request-browser-launch","154","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:56:59.111"," INFO test.js [line:4729,test_id:TES1010430491681225018077659,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T14:56:59.111] INFO test.js [line:4729,test_id:TES1010430491681225018077659,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":154,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:56:59.111] INFO test.js [line:4729,test_id:TES1010430491681225018077659,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":154,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224931216","11/04/2023 20:25:31.216 +0530","clean-browser","12","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:55:31.216"," INFO index.js [line:124,test_id:TES1010430491681224189423982","{\""time\""","""}","{""log"":""[2023-04-11T14:55:31.216] INFO index.js [line:124,test_id:TES1010430491681224189423982] clean-browser response-time - {\""time\"":12,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:55:31.216] INFO index.js [line:124,test_id:TES1010430491681224189423982] clean-browser response-time - {""time"":12,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224654199","11/04/2023 20:20:54.199 +0530","change-resolution","303","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:50:33.062"," INFO index.js [line:486,test_id:TES1010430491681224189423982","{\""time\""","""}","{""log"":""[2023-04-11T14:50:33.062] INFO index.js [line:486,test_id:TES1010430491681224189423982] change-resolution response-time - {\""time\"":303,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:50:33.062] INFO index.js [line:486,test_id:TES1010430491681224189423982] change-resolution response-time - {""time"":303,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224583786","11/04/2023 20:19:43.786 +0530","update-display-scale","73","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:49:43.786"," INFO index.js [line:1060,test_id:TES1010430491681224189423982","{\""time\""","""}","{""log"":""[2023-04-11T14:49:43.786] INFO index.js [line:1060,test_id:TES1010430491681224189423982] update-display-scale response-time - {\""time\"":73,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:49:43.786] INFO index.js [line:1060,test_id:TES1010430491681224189423982] update-display-scale response-time - {""time"":73,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224538324","11/04/2023 20:18:58.324 +0530","system-action","61","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:48:58.324"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T14:48:58.324] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":61,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:48:58.324] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":61,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224352291","11/04/2023 20:15:52.291 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:45:52.291"," INFO index.js [line:1591,test_id:TES1010430491681224189423982","{\""time\""","""}","{""log"":""[2023-04-11T14:45:52.291] INFO index.js [line:1591,test_id:TES1010430491681224189423982] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:45:52.291] INFO index.js [line:1591,test_id:TES1010430491681224189423982] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224352291","11/04/2023 20:15:52.291 +0530","update-proxy","109","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:45:52.291"," INFO index.js [line:1558,test_id:TES1010430491681224189423982","{\""time\""","""}","{""log"":""[2023-04-11T14:45:52.291] INFO index.js [line:1558,test_id:TES1010430491681224189423982] update-proxy response-time - {\""time\"":109,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:45:52.291] INFO index.js [line:1558,test_id:TES1010430491681224189423982] update-proxy response-time - {""time"":109,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","168","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224190279","11/04/2023 20:13:10.279 +0530","request-browser-launch","143","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:43:10.279"," INFO test.js [line:4729,test_id:TES1010430491681224189423982,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T14:43:10.279] INFO test.js [line:4729,test_id:TES1010430491681224189423982,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":143,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:43:10.279] INFO test.js [line:4729,test_id:TES1010430491681224189423982,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":143,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681224104102","11/04/2023 20:11:44.102 +0530","clean-browser","52","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:41:44.102"," INFO index.js [line:124,test_id:TES1010430491681223377117645","{\""time\""","""}","{""log"":""[2023-04-11T14:41:44.102] INFO index.js [line:124,test_id:TES1010430491681223377117645] clean-browser response-time - {\""time\"":52,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:41:44.102] INFO index.js [line:124,test_id:TES1010430491681223377117645] clean-browser response-time - {""time"":52,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223806000","11/04/2023 20:06:46.000 +0530","change-resolution","292","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:36:46.978"," INFO index.js [line:486,test_id:TES1010430491681223377117645","{\""time\""","""}","{""log"":""[2023-04-11T14:36:46.978] INFO index.js [line:486,test_id:TES1010430491681223377117645] change-resolution response-time - {\""time\"":292,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:36:46.978] INFO index.js [line:486,test_id:TES1010430491681223377117645] change-resolution response-time - {""time"":292,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223757000","11/04/2023 20:05:57.000 +0530","update-display-scale","81","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:35:57.578"," INFO index.js [line:1060,test_id:TES1010430491681223377117645","{\""time\""","""}","{""log"":""[2023-04-11T14:35:57.578] INFO index.js [line:1060,test_id:TES1010430491681223377117645] update-display-scale response-time - {\""time\"":81,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:35:57.578] INFO index.js [line:1060,test_id:TES1010430491681223377117645] update-display-scale response-time - {""time"":81,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223711411","11/04/2023 20:05:11.411 +0530","system-action","46","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:35:11.411"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T14:35:11.411] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":46,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:35:11.411] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":46,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223539190","11/04/2023 20:02:19.190 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:32:19.190"," INFO index.js [line:1591,test_id:TES1010430491681223377117645","{\""time\""","""}","{""log"":""[2023-04-11T14:32:19.190] INFO index.js [line:1591,test_id:TES1010430491681223377117645] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:32:19.190] INFO index.js [line:1591,test_id:TES1010430491681223377117645] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223539190","11/04/2023 20:02:19.190 +0530","update-proxy","21","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:32:19.190"," INFO index.js [line:1558,test_id:TES1010430491681223377117645","{\""time\""","""}","{""log"":""[2023-04-11T14:32:19.190] INFO index.js [line:1558,test_id:TES1010430491681223377117645] update-proxy response-time - {\""time\"":21,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:32:19.190] INFO index.js [line:1558,test_id:TES1010430491681223377117645] update-proxy response-time - {""time"":21,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223377972","11/04/2023 19:59:37.972 +0530","request-browser-launch","172","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:29:37.972"," INFO test.js [line:4729,test_id:TES1010430491681223377117645,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T14:29:37.972] INFO test.js [line:4729,test_id:TES1010430491681223377117645,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":172,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:29:37.972] INFO test.js [line:4729,test_id:TES1010430491681223377117645,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":172,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223228250","11/04/2023 19:57:08.250 +0530","clean-browser","16","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:27:08.250"," INFO index.js [line:124,test_id:TES1010430491681222752640150","{\""time\""","""}","{""log"":""[2023-04-11T14:27:08.250] INFO index.js [line:124,test_id:TES1010430491681222752640150] clean-browser response-time - {\""time\"":16,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:27:08.250] INFO index.js [line:124,test_id:TES1010430491681222752640150] clean-browser response-time - {""time"":16,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223193494","11/04/2023 19:56:33.494 +0530","change-resolution","269","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:26:33.494"," INFO index.js [line:486,test_id:TES1010430491681222752640150","{\""time\""","""}","{""log"":""[2023-04-11T14:26:33.494] INFO index.js [line:486,test_id:TES1010430491681222752640150] change-resolution response-time - {\""time\"":269,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:26:33.494] INFO index.js [line:486,test_id:TES1010430491681222752640150] change-resolution response-time - {""time"":269,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223144467","11/04/2023 19:55:44.467 +0530","update-display-scale","73","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:25:44.467"," INFO index.js [line:1060,test_id:TES1010430491681222752640150","{\""time\""","""}","{""log"":""[2023-04-11T14:25:44.467] INFO index.js [line:1060,test_id:TES1010430491681222752640150] update-display-scale response-time - {\""time\"":73,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:25:44.467] INFO index.js [line:1060,test_id:TES1010430491681222752640150] update-display-scale response-time - {""time"":73,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681223098417","11/04/2023 19:54:58.417 +0530","system-action","48","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:24:58.417"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T14:24:58.417] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":48,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:24:58.417] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":48,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681222915330","11/04/2023 19:51:55.330 +0530","paste-data","0","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:21:55.330"," INFO index.js [line:1591,test_id:TES1010430491681222752640150","{\""time\""","""}","{""log"":""[2023-04-11T14:21:55.330] INFO index.js [line:1591,test_id:TES1010430491681222752640150] paste-data response-time - {\""time\"":0,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:21:55.330] INFO index.js [line:1591,test_id:TES1010430491681222752640150] paste-data response-time - {""time"":0,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681222915329","11/04/2023 19:51:55.329 +0530","update-proxy","17","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T14:21:55.329"," INFO index.js [line:1558,test_id:TES1010430491681222752640150","{\""time\""","""}","{""log"":""[2023-04-11T14:21:55.329] INFO index.js [line:1558,test_id:TES1010430491681222752640150] update-proxy response-time - {\""time\"":17,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T14:21:55.329] INFO index.js [line:1558,test_id:TES1010430491681222752640150] update-proxy response-time - {""time"":17,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
